PAIR_ID,CERT,STALPBR,CLASS,UNINUMBR,DEPSUMBR_2022,DEPSUMBR_2023,DEPSUMBR_2024,SHARE_2022,SHARE_2024,DELTA_LOG_SHARE
P013441,9846,FL,DECLINE,280901,108072,98529,85587,0.001274746004452363,0.0011263551429469,-0.1237600643202176
P013441,9846,FL,GAIN,418442,67442,74535,77801,0.0007955013327436922,0.001023888633512237,0.2523905202194307
P013442,9846,FL,DECLINE,12600,182903,186013,144935,0.002157403105821588,0.001907395780235421,-0.1231663867235113
P013442,9846,FL,GAIN,580520,67332,76581,82748,0.0007942038453233634,0.00108899290042378,0.3156684431156004
P013443,9846,FL,DECLINE,419676,150855,127400,119742,0.001779386043578922,0.00157584700394625,-0.1214754774590174
P013443,9846,FL,GAIN,532661,67240,82307,81418,0.0007931186740263613,0.001071489630766947,0.3008322751351591
P013444,9846,FL,DECLINE,238529,105657,89006,83914,0.001246260257906057,0.001104337872168042,-0.1209013286143585
P013444,9846,FL,GAIN,598287,66657,70784,76940,0.0007862419906986194,0.001012557569471234,0.2529700348493711
P013445,9846,FL,DECLINE,245646,228444,210099,181930,0.002694574693177842,0.002394263044111016,-0.118164901111307
P013445,9846,FL,GAIN,443517,65782,72053,76140,0.000775921068036914,0.001002029286970883,0.2557317111690465
P013446,9846,FL,DECLINE,433221,177880,163774,141838,0.002098155112073307,0.001866638166605938,-0.1169193994791329
P013446,9846,FL,GAIN,443355,65308,68214,108850,0.000770330076789316,0.001432504437703975,0.6203604523082714
P013447,9846,FL,DECLINE,233966,212670,194938,170035,0.002508514997102711,0.002237720643683926,-0.1142331654310631
P013447,9846,FL,GAIN,479033,63501,73430,78200,0.0007490158970753714,0.001029139614409286,0.3177181986367552
P013448,9846,FL,DECLINE,181153,5949,5796,4761,7.017047875941142e-05,6.265644123021243e-05,-0.1132612031017541
P013448,9846,FL,GAIN,585637,7858,14155,48197,9.268778317220623e-05,0.0006342895395867568,1.923268862210989
P013449,9846,FL,DECLINE,418518,11072,9853,8874,0.000130598006526173,0.0001167849736351408,-0.111789541026963
P013449,9846,FL,GAIN,619347,11036,14329,17051,0.00013017337427952,0.0002243971811418509,0.5445504015726079
P013450,9846,FL,DECLINE,274460,231728,202711,185772,0.002733310590344745,0.002444825120818951,-0.1115399498205388
P013450,9846,FL,GAIN,239002,62269,76405,77583,0.0007344840379676903,0.001021019676530891,0.3293888262581124
P013451,9846,FL,DECLINE,36056,140462,118864,113302,0.001656797073038233,0.001491094329818427,-0.1053759645382779
P013451,9846,FL,GAIN,252730,60870,60385,65625,0.0007179823570491466,0.000863648173856898,0.1847204832975876
P013452,9846,FL,DECLINE,430258,93644,81061,75838,0.001104562836265981,0.0009980548603270008,-0.1013966673154183
P013452,9846,FL,GAIN,286735,59999,63165,71258,0.0007077086157481805,0.0009377804430124927,0.2814834030225974
P013453,9846,FL,DECLINE,252743,99897,92279,80954,0.001178319098441574,0.001065383226916744,-0.1007543581610474
P013453,9846,FL,GAIN,249531,59715,57798,85985,0.0007043587391356956,0.001131592963490825,0.4740938222074054
P013454,9846,FL,DECLINE,253639,210947,184073,171321,0.00248819162596429,0.00225464485780324,-0.09856372243786224
P013454,9846,FL,GAIN,432351,57338,56717,62196,0.0006763212155164115,0.0008185213229897696,0.1908313137054438
P013455,9846,FL,DECLINE,217688,200054,173802,162484,0.002359704985331197,0.00213834681723374,-0.09850358982928822
P013455,9846,FL,GAIN,249584,57272,64059,63434,0.0006755427230642142,0.0008348138401590623,0.2116923520980088
P013456,9846,FL,DECLINE,14933,94751,82973,77053,0.001117620277850562,0.001014044689374408,-0.09725469634076814
P013456,9846,FL,GAIN,234548,56247,68646,69828,0.000663452499374788,0.0009189611380431157,0.3257865740252427
P013457,9846,FL,DECLINE,12243,204369,186063,166470,0.002410601878228635,0.002190803984791738,-0.09560786552485162
P013457,9846,FL,GAIN,454128,55876,58584,60211,0.0006590764281662249,0.0007923980220357743,0.1842243149015528
P013458,9846,FL,DECLINE,12897,118305,108404,96417,0.001395447720563484,0.001268881767295399,-0.09507929600979043
P013458,9846,FL,GAIN,249590,55631,72349,72383,0.0006561865698209475,0.0009525858402786109,0.3727350702441618
P013459,9846,FL,DECLINE,280896,118441,103247,96743,0.001397051886828618,0.001273172042414292,-0.092852763528452
P013459,9846,FL,GAIN,233965,54897,59664,61034,0.0006475287901252998,0.0008032289926580101,0.2154765886235729
P013460,9846,FL,DECLINE,252105,200789,187513,164053,0.00236837456036703,0.002158995411287553,-0.09256085420142753
P013460,9846,FL,GAIN,420194,53426,56259,57622,0.00063017784471345,0.0007583258677940141,0.1851111252569444
P013461,9846,FL,DECLINE,252732,134072,121876,109592,0.001581424849257322,0.00144226941972305,-0.092108385041851
P013461,9846,FL,GAIN,495791,53001,56472,58297,0.0006251648251349074,0.0007672091061536851,0.2047440576494332
P013462,9846,FL,DECLINE,280787,269328,238586,220313,0.003176815381293454,0.00289939687812472,-0.09137650027753436
P013462,9846,FL,GAIN,45292,51298,151882,139001,0.0006050773608001827,0.001829302244789069,1.10633356717909
P013463,9846,FL,DECLINE,252717,92133,80189,75377,0.001086740077246739,0.0009919879375361736,-0.09122679169020775
P013463,9846,FL,GAIN,13840,50981,52403,126164,0.0006013382379615992,0.001660362791717816,1.015633838523157
P013464,9846,FL,DECLINE,443354,69970,72995,57267,0.000825319952730882,0.0007536539424344835,-0.09083783227929791
P013464,9846,FL,GAIN,252721,50689,61973,65626,0.0005978939986276357,0.0008636613342100234,0.3677672392498512
P013465,9846,FL,DECLINE,181152,88460,79116,72401,0.001043415792747947,0.0009528227266348689,-0.09082615609756793
P013465,9846,FL,GAIN,432856,49893,59969,65661,0.0005885049078405301,0.0008641219465694138,0.3841286344655783
P013466,9846,FL,DECLINE,432855,208518,181990,170891,0.002459540744655396,0.002248985905959301,-0.08949523719699894
P013466,9846,FL,GAIN,259728,49543,57923,63989,0.000584376538775848,0.0008421178361436806,0.3653744191258442
P013467,9846,FL,DECLINE,454150,151243,144014,124955,0.001783962635570627,0.001644451924789161,-0.08142993746983927
P013467,9846,FL,GAIN,280789,49370,59738,61489,0.0005823359449238766,0.0008092169533300846,0.3290195496470382
P013468,9846,FL,DECLINE,466417,106456,114075,88113,0.001255684734713717,0.001159598194941758,-0.07960746770214686
P013468,9846,FL,GAIN,430695,48335,55695,53678,0.0005701277678326022,0.0007064214350672849,0.2143515031202575
P013469,9846,FL,DECLINE,181151,238433,250431,197393,0.00281239834628387,0.002597761584489671,-0.0793874781610818
P013469,9846,FL,GAIN,461389,48222,59626,56706,0.0005687948943917192,0.0007462709843311124,0.2715688816739705
P013470,9846,FL,DECLINE,430692,85140,78969,70557,0.00100425526333439,0.0009285550354715604,-0.07837186172051369
P013470,9846,FL,GAIN,274459,48159,51217,52776,0.0005680517879600764,0.0006945507965481393,0.2010527101468156
P013471,9846,FL,DECLINE,280899,108638,98965,90129,0.001281422166996964,0.001186129466842642,-0.07727507190178164
P013471,9846,FL,GAIN,12891,47887,42379,51655,0.0005648434554298091,0.0006797980406945229,0.1852471323588673
P013472,9846,FL,DECLINE,12580,230970,225306,191907,0.002724369722484662,0.002525563887243516,-0.07577274738611864
P013472,9846,FL,GAIN,454123,47547,56098,56992,0.000560833039766975,0.0007500348453249879,0.2906964164804858
P013473,9846,FL,DECLINE,454121,189338,173782,157717,0.002233306119910815,0.002075611413884775,-0.07322728496641653
P013473,9846,FL,GAIN,262182,46953,72172,64365,0.0005538266076972002,0.0008470661289188455,0.4249271106267555
P013474,9846,FL,DECLINE,361055,178913,156492,149044,0.002110339698484212,0.001961471671227848,-0.07315388491116796
P013474,9846,FL,GAIN,250950,46343,56928,61273,0.0005466314501844685,0.0008063743170549899,0.3887732382389893
P013475,9846,FL,DECLINE,252107,96389,87785,80429,0.001136941045073274,0.001058474041525889,-0.0715130746632668
P013475,9846,FL,GAIN,286040,45647,52267,53363,0.0005384218934158434,0.0007022759238327717,0.265683939341287
P013476,9846,FL,DECLINE,454136,137129,127576,114606,0.001617483204202274,0.001508255430293999,-0.06991772481216281
P013476,9846,FL,GAIN,466553,38479,46614,50564,0.0004538728949711534,0.0006654400954346696,0.3826314275911077
P013477,9846,FL,DECLINE,280796,128690,128817,107588,0.001517942328382695,0.001415896072059671,-0.06959308926910733
P013477,9846,FL,GAIN,443518,38215,48013,51385,0.0004507589251623646,0.0006762447453506546,0.4056223972738219
P013478,9846,FL,DECLINE,280795,102250,97218,85559,0.001206073533896423,0.001125986653059388,-0.06871039358991013
P013478,9846,FL,GAIN,286891,37023,44497,52365,0.0004366988796620758,0.0006891418914135842,0.4562032929775858
P013479,9846,FL,DECLINE,241919,87252,81295,73062,0.001029167021804701,0.0009615217200507837,-0.06798788281136182
P013479,9846,FL,GAIN,429709,36640,35907,41933,0.0004321812643712951,0.0005518530876090104,0.2444367715267432
P013480,9846,FL,DECLINE,13777,213722,192056,179045,0.002520923694977127,0.002356295425344126,-0.06753472929874922
P013480,9846,FL,GAIN,453712,35727,52211,56048,0.0004214121187825671,0.000737611471974574,0.5598059658927955
P013481,9846,FL,DECLINE,241293,804503,640661,674528,0.009489386564697052,0.008877026672995744,-0.06670730354060675
P013481,9846,FL,GAIN,466543,35688,39454,47390,0.0004209521005153596,0.0006236691346145279,0.3931009430451662
P013482,9846,FL,DECLINE,479032,102935,89241,86307,0.001214153341923015,0.001135830597197216,-0.06668280897107964
P013482,9846,FL,GAIN,602646,35490,48153,52768,0.000418616623158768,0.0006944455137231359,0.5061581846104163
P013483,9846,FL,DECLINE,100,5852294,4427712,4910096,0.06902979859149956,0.0646185972398028,-0.06603602268862728
P013483,9846,FL,GAIN,564022,30059,55627,60306,0.0003545561306150862,0.0007936482555826908,0.8057736891905484
P013484,9846,FL,DECLINE,2264,201431,175868,169292,0.002375947168765675,0.002227942501311725,-0.06431765146389964
P013484,9846,FL,GAIN,181098,29674,32239,32727,0.0003500149246439359,0.000430698876736224,0.2074333886467603
P013485,9846,FL,DECLINE,252082,97006,87902,81534,0.001144218769967299,0.001073016231729498,-0.06424851620245454
P013485,9846,FL,GAIN,489584,29552,34771,41256,0.0003485758931413895,0.0005429435285430885,0.4431493381834064
P013486,9846,FL,DECLINE,252122,194308,181494,163347,0.002291928960629301,0.002149704201980994,-0.06406355168176692
P013486,9846,FL,GAIN,557435,28284,30259,31384,0.0003336194017870554,0.0004130245224887602,0.2135061400568898
P013487,9846,FL,DECLINE,201301,204360,181325,172408,0.002410495720166972,0.002268950161650591,-0.06051517870569365
P013487,9846,FL,GAIN,274456,28164,32912,38409,0.0003322039609648786,0.0005054760031949653,0.4197514453668978
P013488,9846,FL,DECLINE,238244,158220,147321,133593,0.001866258724040019,0.001758131055086698,-0.05968440018132987
P013488,9846,FL,GAIN,252725,27909,34532,39543,0.0003291961492177531,0.0005203998436392125,0.45794367483554
P013489,9846,FL,DECLINE,233964,164682,154318,139105,0.001942480212314236,0.001830670921514115,-0.0592830930555036
P013489,9846,FL,GAIN,605579,26755,37599,35204,0.0003155843266444868,0.000463297071427935,0.3839425456399302
P013490,9846,FL,DECLINE,252724,114416,107368,96656,0.001349575642584773,0.001272027091692378,-0.05917844101802185
P013490,9846,FL,GAIN,280806,26492,28318,32240,0.0003124821521758829,0.0004242897847641355,0.3058693219073273
P013491,9846,FL,DECLINE,568552,105945,98126,89586,0.001249657315879281,0.001178983395095529,-0.05821682886478059
P013491,9846,FL,GAIN,486598,22959,31178,35370,0.000270809215302963,0.0004654816900467578,0.5416581916131284
P013492,9846,FL,DECLINE,14156,121304,116643,102587,0.001430821945777718,0.001350081146079354,-0.05808436755119673
P013492,9846,FL,GAIN,624926,22416,24795,24864,0.0002644043455826132,0.0003272190201109015,0.2131501894822187
P013493,9846,FL,DECLINE,243162,261290,241775,221580,0.003082004436887983,0.002916071045534651,-0.05534299862256079
P013493,9846,FL,GAIN,220671,22385,34292,31221,0.0002640386900368843,0.0004108793849293137,0.4422040585225361
P013494,9846,FL,DECLINE,282119,111509,101012,94608,0.001315286588667542,0.001245074688491481,-0.0548590611613744
P013494,9846,FL,GAIN,492428,20371,21924,24998,0.0002402828749046848,0.0003289825074297102,0.3141877057242424
P013495,9846,FL,DECLINE,280820,262792,228356,223342,0.003099721037845561,0.002939259587741673,-0.05315441092105029
P013495,9846,FL,GAIN,258257,12759,13617,16889,0.0001504967454179409,0.0002222652039355299,0.3899298223878109
P013496,9846,FL,DECLINE,181146,101163,97008,86108,0.001193251999115538,0.001133211686925254,-0.05162655012871085
P013496,9846,FL,GAIN,629449,11911,19932,34801,0.0001404942969412253,0.0004579934491183833,1.181687983992621
P013497,9846,FL,DECLINE,10062,79092,74962,67450,0.0009329170458966831,0.0008876658183108231,-0.04972094431318537
P013497,9846,FL,GAIN,632122,11206,20614,26646,0.000132178582110937,0.0003506707693804328,0.9756939012865604
P013498,9846,FL,DECLINE,247086,136610,150226,116532,0.001611361422646359,0.001533602270413593,-0.04946003260754545
P013498,9846,FL,GAIN,612066,10563,24042,25658,0.0001245941783721067,0.0003376683404924997,0.9970022898777563
P013499,9846,FL,DECLINE,243346,133319,125131,113790,0.001572542958098163,0.001497516582143641,-0.04888590340078297
P013499,9846,FL,GAIN,634979,8101,24688,32781,9.555405083711411e-05,0.0004314095358049977,1.507365773299997
P013500,9846,FL,DECLINE,11676,184364,171232,157454,0.002174636097831589,0.002072150241012785,-0.0482745072909367
P013500,9846,FL,GAIN,624928,1174,3593,5249,1.384772937696235e-05,6.907869355542641e-05,1.607125065755891
P013501,9846,FL,DECLINE,233967,169533,154830,144804,0.00199969940755073,0.001905671773975989,-0.04816228936520446
P013501,9846,FL,GAIN,647329,896,2526,4908,1.056862480558625e-05,6.459101313965189e-05,1.810185597747505
P013502,9846,FL,DECLINE,181157,183662,177307,157111,0.002166355769021856,0.002067636239890759,-0.04664034501544704
P013502,9846,FL,GAIN,647547,57,4411,5319,6.723343905339469e-07,6.999991827420709e-05,4.6454935317994
P013503,9846,FL,DECLINE,253633,69858,61785,60078,0.0008239988746301836,0.0007906476950700909,-0.04131668743758037
P013503,9846,FL,GAIN,647681,1,669,1525,1.179534018480609e-08,2.006953851629363e-05,7.439253893933145
P013504,9846,GA,DECLINE,186327,998474,672969,389005,0.01736949787692587,0.006161364798570151,-1.036417361132275
P013504,9846,GA,GAIN,249195,376774,459172,521211,0.006554377172646328,0.008255346610011561,0.2307279672913563
P013505,9846,GA,DECLINE,191602,411801,244666,229963,0.007163708414256107,0.003642333474309039,-0.6764032412172358
P013505,9846,GA,GAIN,186298,295770,232428,14141699,0.005145228004993987,0.223987266000629,3.773519517884093
P013506,9846,GA,DECLINE,470804,1431447,1124278,899692,0.02490151533984051,0.01425002408286571,-0.5581700619017602
P013506,9846,GA,GAIN,422577,164883,257992,233750,0.002868311962495938,0.00370231493596682,0.2552345920208809
P013507,9846,GA,DECLINE,445174,1064740,857605,684564,0.01852226414456266,0.01084265891689921,-0.5354852223014221
P013507,9846,GA,GAIN,486599,131323,126257,143864,0.002284500717786879,0.002278630314215746,-0.002572973148726973
P013508,9846,GA,DECLINE,186354,146134,98743,97869,0.002542153529031988,0.001550125606280799,-0.4946756039294907
P013508,9846,GA,GAIN,1394,124539,125946,138184,0.002166485953659756,0.002188666041119311,0.01018576584735994
P013509,9846,GA,DECLINE,191611,561534,472543,393325,0.009768470306509427,0.00622978833022096,-0.4498175269917097
P013509,9846,GA,GAIN,275287,121663,158535,161684,0.00211645493042426,0.002560877382275334,0.1906074408626953
P013510,9846,GA,DECLINE,1401,200308,163293,143986,0.003484566829713411,0.002280562645433662,-0.4239215540169556
P013510,9846,GA,GAIN,186405,120928,156263,145005,0.002103668837907539,0.002296702362737406,0.0877914527373064
P013511,9846,GA,DECLINE,363933,862473,811496,621256,0.01500361846418223,0.009839937402605359,-0.4218420534361043
P013511,9846,GA,GAIN,191708,111523,117000,128597,0.001940059041826231,0.002036819652708129,0.04867119104712728
P013512,9846,GA,DECLINE,186326,218753,176194,158859,0.003805436865728267,0.002516132827434238,-0.4137076677753304
P013512,9846,GA,GAIN,259609,110856,123053,121918,0.00192845588031786,0.001931032437917445,0.001335181127602997
P013513,9846,GA,DECLINE,275618,376342,347675,277019,0.006546862081534459,0.004387643128327668,-0.4001936532333115
P013513,9846,GA,GAIN,191702,96829,86352,125453,0.001684441567757253,0.001987022526895595,0.1652032055638955
P013514,9846,GA,DECLINE,433610,81615,72288,60197,0.001419778150683248,0.0009534470682369825,-0.3981719961003095
P013514,9846,GA,GAIN,191704,85580,88270,90918,0.00148875346609658,0.00144003024320099,-0.03327505428688435
P013515,9846,GA,DECLINE,32544,289230,219342,213571,0.00503145787566153,0.003382704184767357,-0.3970343339461955
P013515,9846,GA,GAIN,261412,91899,108155,103229,0.0015986790696519,0.001635021469625321,0.02247822873420303
P013516,9846,GA,DECLINE,614591,139661,117024,103366,0.002429548934663641,0.001637191382550358,-0.3947234144337747
P013516,9846,GA,GAIN,510724,86078,103370,105390,0.001497416696128317,0.001669249074231201,0.108632448322739
P013517,9846,GA,DECLINE,186339,211057,173110,156532,0.003671556909253866,0.002479275985269554,-0.3926492219326907
P013517,9846,GA,GAIN,217742,77222,82655,99136,0.001343357328335009,0.001570193341142274,0.1560268095875193
P013518,9846,GA,DECLINE,430750,498582,451863,378451,0.008673354529485451,0.00599420230943991,-0.3694629079263911
P013518,9846,GA,GAIN,288954,76813,117764,124759,0.001336242346240671,0.001976030413246137,0.3912285349753685
P013519,9846,GA,DECLINE,244348,80973,62580,61554,0.001408609890280888,0.0009749402933411835,-0.3679823721178643
P013519,9846,GA,GAIN,208058,73315,83590,84741,0.001275390983487623,0.001342194096208617,0.05105287482190257
P013520,9846,GA,DECLINE,590034,61114,49567,47118,0.001063141847710053,0.0007462916584080625,-0.3538673235597511
P013520,9846,GA,GAIN,36113,61857,72166,75093,0.001076067108580698,0.001189381542188477,0.10012063121528
P013521,9846,GA,DECLINE,470167,223986,191097,173146,0.003896470365238473,0.002742421484076625,-0.3512298253577414
P013521,9846,GA,GAIN,186315,71568,75382,91677,0.00124500009419958,0.001452051877581305,0.1538420385471613
P013522,9846,GA,DECLINE,186313,120659,103101,93599,0.002098989302006862,0.001482494013653726,-0.3477301302420705
P013522,9846,GA,GAIN,288992,69429,73593,76093,0.001207789955569285,0.001205220322663201,-0.002129815940371795
P013523,9846,GA,DECLINE,1411,983151,833396,764580,0.01710293829102966,0.01211001477536475,-0.3452175009718881
P013523,9846,GA,GAIN,46675,64962,75686,88967,0.001130081825947254,0.001409128782494802,0.2206815862198584
P013524,9846,GA,DECLINE,251166,70429,56722,54839,0.001225185999809722,0.0008685828824534094,-0.3439849351790592
P013524,9846,GA,GAIN,10887,64415,77644,78879,0.001120566189747735,0.001249347165065783,0.1087870628054513
P013525,9846,GA,DECLINE,420191,179386,156836,142497,0.003120606792114992,0.002256978701306798,-0.3240004065002324
P013525,9846,GA,GAIN,261239,63655,81628,81835,0.001107345196125003,0.001296166600149068,0.157445703763945
P013526,9846,GA,DECLINE,186324,110319,101290,87699,0.001919114204560745,0.001389045208852852,-0.3232471167801591
P013526,9846,GA,GAIN,208015,63545,64743,70426,0.001105431631258555,0.001115461953712938,0.009032752150314084
P013527,9846,GA,DECLINE,249196,154481,129472,123143,0.002687358310306914,0.001950434943998982,-0.3205062744089673
P013527,9846,GA,GAIN,191598,62918,66844,67181,0.001094524311519801,0.001064065111072458,-0.02822326651383503
P013528,9846,GA,DECLINE,422395,581451,563610,464987,0.01011494731964621,0.007364827016600657,-0.3172987000488971
P013528,9846,GA,GAIN,466603,56977,110086,122048,0.0009911744126873665,0.001933091479379159,0.6679852876666106
P013529,9846,GA,DECLINE,430701,120685,108917,96818,0.002099441599157113,0.001533479048001863,-0.3141323625897374
P013529,9846,GA,GAIN,192001,55346,60466,62006,0.0009628014645312141,0.000982099422115759,0.0198453207221344
